code,meaning,warehouse_row_count,warehouse_patient_count,candidate_origins,amyloid_tier,amyloid_signal_categories,review_bucket,suggested_atom_ids,suggested_atom_names,suggestion_scores,audit_flags
H40.2220,"Chronic angle-closure glaucoma, left eye, stage unspecified",4,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.2223,"Chronic angle-closure glaucoma, left eye, severe stage",10,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.2290,"Chronic angle-closure glaucoma, unspecified eye, stage unspecified",10,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.231,"Intermittent angle-closure glaucoma, right eye",2,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.42X2,"Glaucoma secondary to eye inflammation, left eye, moderate stage",12,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.43X0,"Glaucoma secondary to eye inflammation, bilateral, stage unspecified",4,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.43X3,"Glaucoma secondary to eye inflammation, bilateral, severe stage",29,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.51X2,"Glaucoma secondary to other eye disorders, right eye, moderate stage",7,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.52X1,"Glaucoma secondary to other eye disorders, left eye, mild stage",5,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.53X1,"Glaucoma secondary to other eye disorders, bilateral, mild stage",8,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye | glaucoma,dry eye | glaucoma,dry_eye:3.0(same_icd_category;tokens=eye) | glaucoma:3.0(same_icd_category;tokens=glaucoma),
H40.832,"Aqueous misdirection, left eye",11,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,dry_eye,dry eye,dry_eye:3.0(same_icd_category;tokens=eye),
H91.02,"Ototoxic hearing loss, left ear",3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,age_excessive_snhl,Bilateral sensorineural hearing loss disproportionate to age,"age_excessive_snhl:4.0(same_icd_category;tokens=hearing,loss)",
K31.A15,"Gastric intestinal metaplasia without dysplasia, involving multiple sites",5,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,delayed_gastric_emptying | gastroparesis,Gastroparesis / delayed gastric emptying | delayed gastric emptying,delayed_gastric_emptying:3.0(same_icd_category;tokens=gastric) | gastroparesis:3.0(same_icd_category;tokens=gastric),
K31.A22,Gastric intestinal metaplasia with high grade dysplasia,13,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,delayed_gastric_emptying | gastroparesis,Gastroparesis / delayed gastric emptying | delayed gastric emptying,delayed_gastric_emptying:3.0(same_icd_category;tokens=gastric) | gastroparesis:3.0(same_icd_category;tokens=gastric),
L97.109,Non-pressure chronic ulcer of unspecified thigh with unspecified severity,3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer,plantar ulcer,plantar_ulcer:3.0(same_icd_category;tokens=ulcer),
L97.123,Non-pressure chronic ulcer of left thigh with necrosis of muscle,47,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer,plantar ulcer,plantar_ulcer:3.0(same_icd_category;tokens=ulcer),
L97.215,Non-pressure chronic ulcer of right calf with muscle involvement without evidence of necrosis,20,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer,plantar ulcer,plantar_ulcer:3.0(same_icd_category;tokens=ulcer),
L97.221,Non-pressure chronic ulcer of left calf limited to breakdown of skin,14,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer | trophic_change,plantar ulcer | trophic change,plantar_ulcer:3.0(same_icd_category;tokens=ulcer) | trophic_change:3.0(same_icd_category;tokens=skin),
L97.302,Non-pressure chronic ulcer of unspecified ankle with fat layer exposed,17,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer,plantar ulcer,plantar_ulcer:3.0(same_icd_category;tokens=ulcer),
L97.314,Non-pressure chronic ulcer of right ankle with necrosis of bone,3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer,plantar ulcer,plantar_ulcer:3.0(same_icd_category;tokens=ulcer),
L97.318,Non-pressure chronic ulcer of right ankle with other specified severity,72,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer,plantar ulcer,plantar_ulcer:3.0(same_icd_category;tokens=ulcer),
L97.328,Non-pressure chronic ulcer of left ankle with other specified severity,124,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer,plantar ulcer,plantar_ulcer:3.0(same_icd_category;tokens=ulcer),
L97.816,Non-pressure chronic ulcer of other part of right lower leg with bone involvement without evidence of necrosis,4,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer | trophic_change,plantar ulcer | trophic change,plantar_ulcer:3.0(same_icd_category;tokens=ulcer) | trophic_change:3.0(same_icd_category;tokens=lower),
L97.824,Non-pressure chronic ulcer of other part of left lower leg with necrosis of bone,70,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plantar_ulcer | trophic_change,plantar ulcer | trophic change,plantar_ulcer:3.0(same_icd_category;tokens=ulcer) | trophic_change:3.0(same_icd_category;tokens=lower),
M10.312,"Gout due to renal impairment, left shoulder",8,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,renal_dysfunction,Renal dysfunction / chronic kidney disease,"renal_dysfunction:7.0(phrase;tokens=impair,renal)",
M1A.30X1,"Chronic gout due to renal impairment, unspecified site, with tophus (tophi)",5,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,renal_dysfunction,Renal dysfunction / chronic kidney disease,"renal_dysfunction:8.0(phrase;tokens=chronic,impair,renal)",
M1A.3220,"Chronic gout due to renal impairment, left elbow, without tophus (tophi)",9,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,renal_dysfunction,Renal dysfunction / chronic kidney disease,"renal_dysfunction:8.0(phrase;tokens=chronic,impair,renal)",
M1A.3620,"Chronic gout due to renal impairment, left knee, without tophus (tophi)",34,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,renal_dysfunction,Renal dysfunction / chronic kidney disease,"renal_dysfunction:8.0(phrase;tokens=chronic,impair,renal)",
M1A.3721,"Chronic gout due to renal impairment, left ankle and foot, with tophus (tophi)",2,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,renal_dysfunction,Renal dysfunction / chronic kidney disease,"renal_dysfunction:8.0(phrase;tokens=chronic,impair,renal)",
M35.07,Sjogren syndrome with central nervous system involvement,26,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,autoimmune_disease,autoimmune disease,autoimmune_disease:3.0(same_icd_category;tokens=sjogren),
M48.46XG,"Fatigue fracture of vertebra, lumbar region, subsequent encounter for fracture with delayed healing",4,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,lumbar_stenosis,Lumbar spinal stenosis,lumbar_stenosis:3.0(same_icd_category;tokens=lumbar),
M48.8X6,"Other specified spondylopathies, lumbar region",2,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,lumbar_stenosis,Lumbar spinal stenosis,lumbar_stenosis:3.0(same_icd_category;tokens=lumbar),
M65.042,"Abscess of tendon sheath, left hand",40,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture | trigger_finger,"Spontaneous distal biceps tendon rupture (""Popeye sign"") | Trigger finger / stenosing tenosynovitis","trigger_finger:4.0(same_icd_category;tokens=sheath,tendon) | biceps_rupture:3.0(same_icd_category;tokens=tendon)",
M65.811,"Other synovitis and tenosynovitis, right shoulder",3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,rotator_cuff | trigger_finger,Rotator cuff tear / repair | Trigger finger / stenosing tenosynovitis,rotator_cuff:3.0(same_icd_category;tokens=shoulder) | trigger_finger:3.0(same_icd_category;tokens=tenosynoviti),
M65.939,"Unspecified synovitis and tenosynovitis, unspecified forearm",20,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,trigger_finger,Trigger finger / stenosing tenosynovitis,trigger_finger:3.0(same_icd_category;tokens=tenosynoviti),
M65.961,"Unspecified synovitis and tenosynovitis, right lower leg",8,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,trigger_finger,Trigger finger / stenosing tenosynovitis,trigger_finger:3.0(same_icd_category;tokens=tenosynoviti),
M66.251,"Spontaneous rupture of extensor tendons, right thigh",13,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture | rotator_cuff | spontaneous_atraumatic_rupture | trigger_finger,"Rotator cuff tear / repair | Spontaneous / trivial-trauma rupture mechanism | Spontaneous distal biceps tendon rupture (""Popeye sign"") | Trigger finger / stenosing tenosynovitis","biceps_rupture:5.0(same_icd_category;tokens=rupture,spontaneou,tendon) | spontaneous_atraumatic_rupture:5.0(same_icd_category;tokens=rupture,spontaneou,tendon) | rotator_cuff:3.0(same_icd_category;tokens=rupture) | trigger_finger:3.0(same_icd_category;tokens=tendon)",
M66.372,"Spontaneous rupture of flexor tendons, left ankle and foot",5,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture | rotator_cuff | spontaneous_atraumatic_rupture | trigger_finger,"Rotator cuff tear / repair | Spontaneous / trivial-trauma rupture mechanism | Spontaneous distal biceps tendon rupture (""Popeye sign"") | Trigger finger / stenosing tenosynovitis","biceps_rupture:5.0(same_icd_category;tokens=rupture,spontaneou,tendon) | spontaneous_atraumatic_rupture:5.0(same_icd_category;tokens=rupture,spontaneou,tendon) | trigger_finger:4.0(same_icd_category;tokens=flexor,tendon) | rotator_cuff:3.0(same_icd_category;tokens=rupture)",
O24.03,"Pre-existing type 1 diabetes mellitus, in the puerperium",6,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:8.0(phrase;tokens=diabete,mellitu,type)",
O24.32,Unspecified pre-existing diabetes mellitus in childbirth,2,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:7.0(phrase;tokens=diabete,mellitu)",
O24.420,"Gestational diabetes mellitus in childbirth, diet controlled",2,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:7.0(phrase;tokens=diabete,mellitu)",
R10.3,Pain localized to other parts of lower abdomen,85,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,abdominal_pain,Unexplained abdominal pain,abdominal_pain:3.0(same_icd_category;tokens=pain),
S06.321A,"Contusion and laceration of left cerebrum with loss of consciousness of 30 minutes or less, initial encounter",10,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,syncope,Syncope / presyncope,"syncope:7.0(phrase;tokens=consciousness,loss)",
S06.329D,"Contusion and laceration of left cerebrum with loss of consciousness of unspecified duration, subsequent encounter",2,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,syncope,Syncope / presyncope,"syncope:7.0(phrase;tokens=consciousness,loss)",
S06.33AS,"Contusion and laceration of cerebrum, unspecified, with loss of consciousness status unknown, sequela",7,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,syncope,Syncope / presyncope,"syncope:7.0(phrase;tokens=consciousness,loss)",
S06.9X3D,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, subsequent encounter",6,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,syncope,Syncope / presyncope,"syncope:7.0(phrase;tokens=consciousness,loss)",
S06.9X3S,"Unspecified intracranial injury with loss of consciousness of 1 hour to 5 hours 59 minutes, sequela",3,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,syncope,Syncope / presyncope,"syncope:7.0(phrase;tokens=consciousness,loss)",
S06.9X4A,"Unspecified intracranial injury with loss of consciousness of 6 hours to 24 hours, initial encounter",36,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,syncope,Syncope / presyncope,"syncope:7.0(phrase;tokens=consciousness,loss)",
S06.9X7A,"Unspecified intracranial injury with loss of consciousness of any duration with death due to brain injury prior to regaining consciousness, initial encounter",235,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,syncope,Syncope / presyncope,"syncope:7.0(phrase;tokens=consciousness,loss)",
S46.109A,"Unspecified injury of muscle, fascia and tendon of long head of biceps, unspecified arm, initial encounter",3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")","biceps_rupture:4.0(same_icd_category;tokens=bicep,tendon)",
S46.112D,"Strain of muscle, fascia and tendon of long head of biceps, left arm, subsequent encounter",7,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")","biceps_rupture:4.0(same_icd_category;tokens=bicep,tendon)",
S46.192A,"Other injury of muscle, fascia and tendon of long head of biceps, left arm, initial encounter",3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")","biceps_rupture:4.0(same_icd_category;tokens=bicep,tendon)",
S46.222A,"Laceration of muscle, fascia and tendon of other parts of biceps, left arm, initial encounter",11,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")","biceps_rupture:4.0(same_icd_category;tokens=bicep,tendon)",
S46.309A,"Unspecified injury of muscle, fascia and tendon of triceps, unspecified arm, initial encounter",7,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",biceps_rupture:3.0(same_icd_category;tokens=tendon),
S46.819S,"Strain of other muscles, fascia and tendons at shoulder and upper arm level, unspecified arm, sequela",4,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",biceps_rupture:3.0(same_icd_category;tokens=tendon),
S46.901A,"Unspecified injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, right arm, initial encounter",29,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",biceps_rupture:3.0(same_icd_category;tokens=tendon),
S46.902A,"Unspecified injury of unspecified muscle, fascia and tendon at shoulder and upper arm level, left arm, initial encounter",4,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,biceps_rupture,"Spontaneous distal biceps tendon rupture (""Popeye sign"")",biceps_rupture:3.0(same_icd_category;tokens=tendon),
T50.4X5A,"Adverse effect of drugs affecting uric acid metabolism, initial encounter",5,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,elevated_uric_acid,Elevated serum uric acid,"elevated_uric_acid:7.0(phrase;tokens=acid,uric)",
T84.9XXS,"Unspecified complication of internal orthopedic prosthetic device, implant and graft, sequela",5,2,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,pacemaker_implantation,Pacemaker implantation,"pacemaker_implantation:7.0(phrase;tokens=device,implant)",
Z83.0,Family history of human immunodeficiency virus [HIV] disease,5,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,fhx_established_attr,First-degree family history of genetically or clinically established ATTR amyloidosis,fhx_established_attr:3.0(same_icd_category;tokens=family),
Z83.52,Family history of ear disorders,3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,fhx_established_attr,First-degree family history of genetically or clinically established ATTR amyloidosis,fhx_established_attr:3.0(same_icd_category;tokens=family),
Z96.60,Presence of unspecified orthopedic joint implant,4,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,arthroplasty,Hip or knee arthroplasty,arthroplasty:3.0(same_icd_category;tokens=joint),
Z96.698,Presence of other orthopedic joint implants,3,2,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,arthroplasty,Hip or knee arthroplasty,arthroplasty:3.0(same_icd_category;tokens=joint),
C90.21,Extramedullary plasmacytoma in remission,32,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plasma_cell_dyscrasia,Plasma-cell dyscrasia / multiple myeloma,plasma_cell_dyscrasia:3.0(same_icd_category;tokens=plasmacytoma),
C90.22,Extramedullary plasmacytoma in relapse,3,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,plasma_cell_dyscrasia,Plasma-cell dyscrasia / multiple myeloma,plasma_cell_dyscrasia:3.0(same_icd_category;tokens=plasmacytoma),
E09.00,Drug or chemical induced diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),1,1,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:7.0(phrase;tokens=diabete,mellitu)",
E09.59,Drug or chemical induced diabetes mellitus with other circulatory complications,7,1,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:7.0(phrase;tokens=diabete,mellitu)",
E09.638,Drug or chemical induced diabetes mellitus with other oral complications,10,1,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:7.0(phrase;tokens=diabete,mellitu)",
E13.00,Other specified diabetes mellitus with hyperosmolarity without nonketotic hyperglycemic-hyperosmolar coma (NKHHC),4,1,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:7.0(phrase;tokens=diabete,mellitu)",
E13.622,Other specified diabetes mellitus with other skin ulcer,3,1,ATOM_PHRASE_MATCH,,,NONSPECIFIC_SUPPORT_REVIEW,diabetes,diabetes,"diabetes:7.0(phrase;tokens=diabete,mellitu)",
F50.23,"Bulimia nervosa, severe",2,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,unintentional_weight_loss,Unintentional weight loss / declining BMI,unintentional_weight_loss:3.0(same_icd_category;tokens=severe),
F50.812,"Binge eating disorder, severe",1,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,unintentional_weight_loss,Unintentional weight loss / declining BMI,unintentional_weight_loss:3.0(same_icd_category;tokens=severe),
G56.83,Other specified mononeuropathies of bilateral upper limbs,2,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,cts_bilateral,Bilateral carpal tunnel syndrome,cts_bilateral:3.0(same_icd_category;tokens=bilateral),
H21.232,"Degeneration of iris (pigmentary), left eye",1,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,iris_abnormality | scalloped_pupil,Scalloped pupil / characteristic pupillary abnormality | iris abnormality,iris_abnormality:3.0(same_icd_category;tokens=iris) | scalloped_pupil:3.0(same_icd_category;tokens=iris),
H21.239,"Degeneration of iris (pigmentary), unspecified eye",1,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,iris_abnormality | scalloped_pupil,Scalloped pupil / characteristic pupillary abnormality | iris abnormality,iris_abnormality:3.0(same_icd_category;tokens=iris) | scalloped_pupil:3.0(same_icd_category;tokens=iris),
H21.241,"Degeneration of pupillary margin, right eye",1,1,CONFIGURED_ICD_CATEGORY,,,NONSPECIFIC_SUPPORT_REVIEW,iris_abnormality | scalloped_pupil,Scalloped pupil / characteristic pupillary abnormality | iris abnormality,"scalloped_pupil:4.0(same_icd_category;tokens=margin,pupillary) | iris_abnormality:3.0(same_icd_category;tokens=pupillary)",
